"tipo_eleccion";"anno";"mes";"vuelta";"codigo_ccaa";"codigo_provincia";"codigo_distrito_electoral";"ambito_territorial";"poblacion_derecho";"n_diputados";"numero_mesas";"censo_ine";"censo_escrutinio";"censo_cere";"votantes_cere";"participacion_1";"participacion_2";"votos_blancos";"votos_nulos";"votos_candidaturas";"votos_afirmativos";"votos_negativos";"codigo_partido_nacional";"codigo_partido_autonomia";"codigo_partido_provincia";"codigo_partido";"denominacion";"siglas";"votos";"diputados";"datos_oficiales"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";189500;3;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";177154;3;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";63461;1;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";53201;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000046";"000046";"000046";"000046";"MÁS PAÍS-EQUO";"MÁS PAÍS-EQ";13439;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";7005;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000106";"000106";"000106";"000106";"SOMOS REGIÓN";"SOMOS REGIÓ";2328;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000057";"000057";"000057";"000057";"PARTIDO COMUNISTA OBRERO ESPAÑOL";"PCOE";990;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";881;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";490;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000040";"000040";"000040";"000040";"IZQUIERDA EN POSITIVO";"IZQP";434;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";431;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000016";"000016";"000016";"000016";"CONTIGO SOMOS DEMOCRACIA";"CONTIGO";317;0;"S"
"02";"2019";"11";"1";"15";"30";"9";"Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000021";"000021";"000021";"000021";"DEMOCRACIA PLURAL";"DPL";214;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";199829;3;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";189500;3;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";177154;3;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";63461;1;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";53201;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000046";"000046";"000046";"000046";"MÁS PAÍS-EQUO";"MÁS PAÍS-EQ";13439;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";7005;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000106";"000106";"000106";"000106";"SOMOS REGIÓN";"SOMOS REGIÓ";2328;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000057";"000057";"000057";"000057";"PARTIDO COMUNISTA OBRERO ESPAÑOL";"PCOE";990;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";881;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";490;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000040";"000040";"000040";"000040";"IZQUIERDA EN POSITIVO";"IZQP";434;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";431;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000016";"000016";"000016";"000016";"CONTIGO SOMOS DEMOCRACIA";"CONTIGO";317;0;"S"
"02";"2019";"11";"1";"15";"99";"9";"Región de Murcia";1478509;10;1685;1061840;1061841;0;0;401193;595322;5253;7418;709674;0;0;"000021";"000021";"000021";"000021";"DEMOCRACIA PLURAL";"DPL";214;0;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";57485;2;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";56450;2;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";18908;0;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";16273;0;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";11673;0;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";1096;0;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000023";"000023";"000023";"000023";"ESCAÑOS EN BLANCO";"EB";425;0;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";307;0;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";297;0;"S"
"02";"2019";"11";"1";"16";"26";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000064";"000064";"000064";"000064";"PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA";"PCTE";263;0;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";57485;2;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";56450;2;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";18908;0;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";16273;0;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";11673;0;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";1096;0;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000023";"000023";"000023";"000023";"ESCAÑOS EN BLANCO";"EB";425;0;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";307;0;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";297;0;"S"
"02";"2019";"11";"1";"16";"99";"9";"La Rioja";315675;4;497;250213;250213;0;0;94485;134283;1757;2615;163177;0;0;"000064";"000064";"000064";"000064";"PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA";"PCTE";263;0;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";240202;4;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";207310;3;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";167395;3;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000078";"000076";"000076";"000076";"UNIDAS PODEMOS-UNIDES PODEM";"PODEMOS-EUPV";108533;1;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";69143;1;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000048";"000048";"000048";"000048";"MÉS COMPROMÍS";"MÉS COMPROM";35612;0;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";9417;0;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000006";"000006";"000007";"000007";"LOS VERDES ECOPACIFISTAS ADELANTE";"AVANT ADELANTE LOS VERDES";2337;0;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000032";"000032";"000032";"000032";"ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ";"ERPV";1683;0;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";948;0;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";911;0;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";891;0;"S"
"02";"2019";"11";"1";"17";"03";"9";"Alicante / Alacant";1838819;12;2221;1276692;1276691;0;0;506123;713564;6778;8334;844938;0;0;"000073";"000073";"000073";"000073";"PARTIDO LIBERTARIO";"P-LIB";556;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";84078;2;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";70176;1;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";54849;1;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000078";"000076";"000076";"000076";"UNIDAS PODEMOS-UNIDES PODEM";"PODEMOS-EUPV";39251;1;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";20302;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000048";"000048";"000048";"000048";"MÉS COMPROMÍS";"MÉS COMPROM";18140;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";2483;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000032";"000032";"000032";"000032";"ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ";"ERPV";1106;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000006";"000006";"000008";"000008";"AVANT ADELANTE LOS VERDES";"AVANT LOS VERDES";405;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000057";"000057";"000057";"000057";"PARTIDO COMUNISTA OBRERO ESPAÑOL";"PCOE";379;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";370;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";257;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000061";"000061";"000062";"000062";"PARTIT COMUNISTA DELS POBLES D'ESPANYA";"PCPE";194;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000035";"000035";"000035";"000035";"FALANGE ESPAÑOLA DE LAS JONS";"FE de las J";137;0;"S"
"02";"2019";"11";"1";"17";"12";"9";"Castellón / Castelló";576898;5;715;420736;420741;0;0;174187;248758;2238;3023;292231;0;0;"000005";"000005";"000005";"000005";"AUNA COMUNITAT VALENCIANA";"AUNACV";104;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";375879;4;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";306929;4;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";245890;3;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000078";"000076";"000076";"000076";"UNIDAS PODEMOS-UNIDES PODEM";"PODEMOS-EUPV";191812;2;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000048";"000048";"000048";"000048";"MÉS COMPROMÍS";"MÉS COMPROM";122535;1;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";106820;1;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";15395;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000032";"000032";"000032";"000032";"ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ";"ERPV";3086;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000006";"000006";"000006";"000006";"AVANT ADELANTE LOS VERDES";"AVANT ADELANTE LOS VERDES";2674;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000110";"000110";"000110";"000110";"SOM VALENCIANS EN MOVIMENT";"UIG-SOM-CUIDES";2339;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";1540;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";1142;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000111";"000111";"000111";"000111";"UNIDOS Actuando por la Democracia";"UNIDOS SÍ-A";1067;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";1009;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000016";"000016";"000016";"000016";"CONTIGO SOMOS DEMOCRACIA";"CONTIGO";875;0;"S"
"02";"2019";"11";"1";"17";"46";"9";"Valencia / València";2547986;15;3107;1970187;1970196;0;0;831063;1170194;10798;12147;1379460;0;0;"000005";"000005";"000005";"000005";"AUNA COMUNITAT VALENCIANA";"AUNACV";468;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";700159;10;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";584415;8;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";468134;7;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000078";"000076";"000076";"000076";"UNIDAS PODEMOS-UNIDES PODEM";"PODEMOS-EUPV";339596;4;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";196265;2;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000048";"000048";"000048";"000048";"MÉS COMPROMÍS";"MÉS COMPROM";176287;1;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";27295;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000032";"000032";"000032";"000032";"ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ";"ERPV";5875;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000006";"000006";"000006";"000006";"AVANT ADELANTE LOS VERDES";"AVANT ADELANTE LOS VERDES";5416;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";2688;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000110";"000110";"000110";"000110";"SOM VALENCIANS EN MOVIMENT";"UIG-SOM-CUIDES";2339;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";2327;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";2247;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000111";"000111";"000111";"000111";"UNIDOS Actuando por la Democracia";"UNIDOS SÍ-A";1067;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000016";"000016";"000016";"000016";"CONTIGO SOMOS DEMOCRACIA";"CONTIGO";875;0;"S"
"02";"2019";"11";"1";"17";"99";"9";"Comunitat Valenciana";4963703;32;6043;3667615;3667628;0;0;1511373;2132516;19814;23504;2516629;0;0;"000005";"000005";"000005";"000005";"AUNA COMUNITAT VALENCIANA";"AUNACV";572;0;"S"
