;codigo_ccaa;codigo_provincia;ambito_territorial;poblacion_derecho;n_diputados;numero_mesas;censo_ine;censo_escrutinio;participacion_2;votos_blancos;votos_nulos;votos_candidaturas;denominacion;siglas;votos;diputados;porcentaje_participacion;porcentaje_votos_partido;porcentaje_votos_nulos;porcentaje_votos_blancos;porcentaje_diputados_obtenidos
397;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;PARTIDO REGIONALISTA DEL PAÍS LEONÉS;PREPAL;341;0;47.78;0.17;1.47;1.31;0.0
398;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;POR UN MUNDO MÁS JUSTO;PUM+J;317;0;47.78;0.15;1.47;1.31;0.0
399;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;178;0;47.78;0.09;1.47;1.31;0.0
400;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;PARTIDO POPULAR;PP;34195;2;53.59;45.15;1.65;1.34;66.67
401;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;31847;1;53.59;42.05;1.65;1.34;33.33
402;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;VOX;VOX;13816;0;53.59;18.24;1.65;1.34;0.0
403;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;UNIDAS PODEMOS;PODEMOS-IU;7746;0;53.59;10.23;1.65;1.34;0.0
404;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;5937;0;53.59;7.84;1.65;1.34;0.0
405;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;582;0;53.59;0.77;1.65;1.34;0.0
406;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;256;0;53.59;0.34;1.65;1.34;0.0
407;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;POR UN MUNDO MÁS JUSTO;PUM+J;209;0;53.59;0.28;1.65;1.34;0.0
408;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;106;0;53.59;0.14;1.65;1.34;0.0
409;8;34;Palencia;162035;3;324;141319;141321;75737;1015;1250;94773;FALANGE ESPAÑOLA DE LAS JONS;FE de las J;79;0;53.59;0.1;1.65;1.34;0.0
410;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;PARTIDO POPULAR;PP;67715;2;51.05;43.42;1.6;1.27;50.0
411;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;57481;1;51.05;36.85;1.6;1.27;25.0
412;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;VOX;VOX;34929;1;51.05;22.39;1.6;1.27;25.0
413;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;16886;0;51.05;10.83;1.6;1.27;0.0
414;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;UNIDAS PODEMOS;PODEMOS-IU;13608;0;51.05;8.72;1.6;1.27;0.0
415;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;964;0;51.05;0.62;1.6;1.27;0.0
416;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;PARTIDO REGIONALISTA DEL PAÍS LEONÉS;PREPAL;322;0;51.05;0.21;1.6;1.27;0.0
417;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;306;0;51.05;0.2;1.6;1.27;0.0
418;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;UNIÓN DEL PUEBLO LEONÉS;UPL;286;0;51.05;0.18;1.6;1.27;0.0
419;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;POR UN MUNDO MÁS JUSTO;PUM+J;266;0;51.05;0.17;1.6;1.27;0.0
420;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;CONTIGO SOMOS DEMOCRACIA;CONTIGO;229;0;51.05;0.15;1.6;1.27;0.0
421;8;37;Salamanca;331473;4;684;305536;305536;155969;1982;2503;193188;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;196;0;51.05;0.13;1.6;1.27;0.0
422;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;PARTIDO POPULAR;PP;28057;1;58.54;40.11;2.02;1.44;33.33
423;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;25233;1;58.54;36.07;2.02;1.44;33.33
424;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;VOX;VOX;14569;1;58.54;20.83;2.02;1.44;33.33
425;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;UNIDAS PODEMOS;PODEMOS-IU;7901;0;58.54;11.3;2.02;1.44;0.0
426;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;6861;0;58.54;9.81;2.02;1.44;0.0
427;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;462;0;58.54;0.66;2.02;1.44;0.0
428;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;CENTRADOS;centrados;234;0;58.54;0.33;2.02;1.44;0.0
429;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;191;0;58.54;0.27;2.02;1.44;0.0
430;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;PARTIDO COMUNISTA OBRERO ESPAÑOL;PCOE;173;0;58.54;0.25;2.02;1.44;0.0
431;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;POR UN MUNDO MÁS JUSTO;PUM+J;133;0;58.54;0.19;2.02;1.44;0.0
432;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS;PDSJE;115;0;58.54;0.16;2.02;1.44;0.0
433;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;67;0;58.54;0.1;2.02;1.44;0.0
434;8;40;Segovia;153342;3;319;119491;119492;69946;1005;1412;84034;PARTIDO LIBERTARIO;P-LIB;38;0;58.54;0.05;2.02;1.44;0.0
435;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;16043;1;47.45;44.01;2.3;1.98;50.0
436;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;PARTIDO POPULAR;PP;15247;1;47.45;41.83;2.3;1.98;50.0
437;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;VOX;VOX;6264;0;47.45;17.19;2.3;1.98;0.0
438;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;UNIDAS PODEMOS;PODEMOS-IU;3517;0;47.45;9.65;2.3;1.98;0.0
439;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;2670;0;47.45;7.33;2.3;1.98;0.0
440;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;PLATAFORMA DEL PUEBLO SORIANO;PPSO;1466;0;47.45;4.02;2.3;1.98;0.0
441;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;205;0;47.45;0.56;2.3;1.98;0.0
442;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;95;0;47.45;0.26;2.3;1.98;0.0
443;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;POR UN MUNDO MÁS JUSTO;PUM+J;95;0;47.45;0.26;2.3;1.98;0.0
444;8;42;Soria;88600;2;255;76820;76827;36450;721;838;45689;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;87;0;47.45;0.24;2.3;1.98;0.0
445;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;94384;2;57.9;37.67;1.33;1.26;40.0
446;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;PARTIDO POPULAR;PP;91857;2;57.9;36.67;1.33;1.26;40.0
447;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;VOX;VOX;56353;1;57.9;22.49;1.33;1.26;20.0
448;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;UNIDAS PODEMOS;PODEMOS-IU;34313;0;57.9;13.7;1.33;1.26;0.0
449;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;26947;0;57.9;10.76;1.33;1.26;0.0
450;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;2088;0;57.9;0.83;1.33;1.26;0.0
451;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;594;0;57.9;0.24;1.33;1.26;0.0
452;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;POR UN MUNDO MÁS JUSTO;PUM+J;586;0;57.9;0.23;1.33;1.26;0.0
453;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;UNIÓN REGIONALISTA DE CASTILLA Y LEÓN;UNIÓN REGIO;530;0;57.9;0.21;1.33;1.26;0.0
454;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;281;0;57.9;0.11;1.33;1.26;0.0
455;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;223;0;57.9;0.09;1.33;1.26;0.0
456;8;47;Valladolid;519851;5;769;432655;432655;250527;3147;3333;308307;FALANGE ESPAÑOLA DE LAS JONS;FE de las J;151;0;57.9;0.06;1.33;1.26;0.0
457;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;PARTIDO POPULAR;PP;33495;1;46.9;42.44;1.96;1.53;33.33
458;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;32747;1;46.9;41.49;1.96;1.53;33.33
459;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;VOX;VOX;17036;1;46.9;21.59;1.96;1.53;33.33
460;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;UNIDAS PODEMOS;PODEMOS-IU;7001;0;46.9;8.87;1.96;1.53;0.0
461;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;6835;0;46.9;8.66;1.96;1.53;0.0
462;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;432;0;46.9;0.55;1.96;1.53;0.0
463;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;UNIÓN DEL PUEBLO LEONÉS;UPL;369;0;46.9;0.47;1.96;1.53;0.0
464;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;PARTIDO REGIONALISTA DEL PAÍS LEONÉS;PREPAL;278;0;46.9;0.35;1.96;1.53;0.0
465;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;POR UN MUNDO MÁS JUSTO;PUM+J;143;0;46.9;0.18;1.96;1.53;0.0
466;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;129;0;46.9;0.16;1.96;1.53;0.0
467;8;49;Zamora;174549;3;371;168267;168268;78918;1206;1543;98585;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;120;0;46.9;0.15;1.96;1.53;0.0
489;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;PARTIT DELS SOCIALISTES DE CATALUNYA;PSC-PSOE;638319;8;57.75;26.31;0.6;0.84;25.0
490;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;ERC-SOBIRANISTES;618909;7;57.75;25.51;0.6;0.84;21.88
491;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;EN COMÚ PODEM-GUANYEM EL CANVI;ECP-GUANYEM;452482;5;57.75;18.65;0.6;0.84;15.62
492;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;JUNTS PER CATALUNYA-JUNTS;JxCAT-JUNTS;343931;4;57.75;14.18;0.6;0.84;12.5
493;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;PARTIT POPULAR/PARTIDO POPULAR;PP;225645;2;57.75;9.3;0.6;0.84;6.25
494;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;VOX;VOX;184715;2;57.75;7.61;0.6;0.84;6.25
495;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA;CUP-PR;179041;2;57.75;7.38;0.6;0.84;6.25
496;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Cs;174124;2;57.75;7.18;0.6;0.84;6.25
497;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;MÁS PAÍS;MÁS PAÍS;41826;0;57.75;1.72;0.6;0.84;0.0
498;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL;PACMA;34752;0;57.75;1.43;0.6;0.84;0.0
499;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;4698;0;57.75;0.19;0.6;0.84;0.0
500;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;INICIATIVA FEMINISTA;I.Fem;3005;0;57.75;0.12;0.6;0.84;0.0
501;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA;PCTC;1587;0;57.75;0.07;0.6;0.84;0.0
502;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;PER UN MÓN MÉS JUST;PUM+J;1577;0;57.75;0.06;0.6;0.84;0.0
503;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;PARTIT COMUNISTA DEL POBLE DE CATALUNYA;PCPC;1509;0;57.75;0.06;0.6;0.84;0.0
504;9;8;Barcelona;5609350;32;5985;4201141;4201151;2426274;20457;14599;2907298;IZQUIERDA EN POSITIVO;IZQP;1178;0;57.75;0.05;0.6;0.84;0.0
505;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;ERC-SOBIRANISTES;91932;2;57.11;30.66;0.7;0.77;33.33
506;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;JUNTS PER CATALUNYA-JUNTS;JxCAT-JUNTS;88060;2;57.11;29.37;0.7;0.77;33.33
507;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;PARTIT DELS SOCIALISTES DE CATALUNYA;PSC-PSOE;52723;1;57.11;17.59;0.7;0.77;16.67
508;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;EN COMÚ PODEM-GUANYEM EL CANVI;ECP-GUANYEM;33710;1;57.11;11.24;0.7;0.77;16.67
509;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA;CUP-PR;31703;0;57.11;10.57;0.7;0.77;0.0
510;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;VOX;VOX;18489;0;57.11;6.17;0.7;0.77;0.0
511;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;PARTIDO POPULAR / PARTIT POPULAR;PP;17449;0;57.11;5.82;0.7;0.77;0.0
512;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Cs;13869;0;57.11;4.63;0.7;0.77;0.0
513;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;3724;0;57.11;1.24;0.7;0.77;0.0
514;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;508;0;57.11;0.17;0.7;0.77;0.0
515;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;PER UN MÓN MÉS JUST;PUM+J;339;0;57.11;0.11;0.7;0.77;0.0
516;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;PARTIT COMUNISTA DEL POBLE DE CATALUNYA;PCPC;327;0;57.11;0.11;0.7;0.77;0.0
517;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA;PCTC;316;0;57.11;0.11;0.7;0.77;0.0
518;9;17;Girona;761947;6;834;524978;524978;299815;2307;2099;353395;IZQUIERDA EN POSITIVO;IZQP;246;0;57.11;0.08;0.7;0.77;0.0
519;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;ERC-SOBIRANISTES;65236;2;53.49;38.79;0.82;0.92;50.0
520;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;JUNTS PER CATALUNYA-JUNTS;JxCAT-JUNTS;46773;1;53.49;27.81;0.82;0.92;25.0
521;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;PARTIT DELS SOCIALISTES DE CATALUNYA;PSC-PSOE;29983;1;53.49;17.83;0.82;0.92;25.0
522;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;EN COMÚ PODEM-GUANYEM EL CANVI;ECP-GUANYEM;16337;0;53.49;9.71;0.82;0.92;0.0
523;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;PARTIT POPULAR/PARTIDO POPULAR;PP;14697;0;53.49;8.74;0.82;0.92;0.0
524;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA;CUP-PR;14098;0;53.49;8.38;0.82;0.92;0.0
525;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;VOX;VOX;9312;0;53.49;5.54;0.82;0.92;0.0
526;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Cs;7128;0;53.49;4.24;0.82;0.92;0.0
527;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1521;0;53.49;0.9;0.82;0.92;0.0
528;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;183;0;53.49;0.11;0.82;0.92;0.0
529;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;PER UN MÓN MÉS JUST;PUM+J;169;0;53.49;0.1;0.82;0.92;0.0
530;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;PARTIT COMUNISTA DEL POBLE DE CATALUNYA;PCPC;129;0;53.49;0.08;0.82;0.92;0.0
531;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA;PCTC;126;0;53.49;0.07;0.82;0.92;0.0
532;9;25;Lleida;432866;4;535;314421;314425;168193;1540;1375;205816;IZQUIERDA EN POSITIVO;IZQP;124;0;53.49;0.07;0.82;0.92;0.0
533;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;ERC-SOBIRANISTES;98782;2;55.9;30.74;0.83;0.84;33.33
534;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;PARTIT DELS SOCIALISTES DE CATALUNYA;PSC-PSOE;73641;2;55.9;22.92;0.83;0.84;33.33
535;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;JUNTS PER CATALUNYA-JUNTS;JxCAT-JUNTS;51461;1;55.9;16.01;0.83;0.84;16.67
536;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;EN COMÚ PODEM-GUANYEM EL CANVI;ECP-GUANYEM;46644;1;55.9;14.52;0.83;0.84;16.67
537;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;VOX;VOX;31124;0;55.9;9.69;0.83;0.84;0.0
538;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;PARTIDO POPULAR;PP;29923;0;55.9;9.31;0.83;0.84;0.0
539;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;CIUTADANS-PARTIDO DE LA CIUDADANÍA;Cs;22814;0;55.9;7.1;0.83;0.84;0.0
540;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA;CUP-PR;22129;0;55.9;6.89;0.83;0.84;0.0
541;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;4588;0;55.9;1.43;0.83;0.84;0.0
542;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;533;0;55.9;0.17;0.83;0.84;0.0
543;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;PER UN MÓN MÉS JUST;PUM+J;351;0;55.9;0.11;0.83;0.84;0.0
544;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;IZQUIERDA EN POSITIVO;IZQP;343;0;55.9;0.11;0.83;0.84;0.0
545;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA;PCTC;191;0;55.9;0.06;0.83;0.84;0.0
546;9;43;Tarragona;795902;6;1011;574861;574866;321350;2715;2669;382704;PARTIT COMUNISTA DEL POBLE DE CATALUNYA;PCPC;180;0;55.9;0.06;0.83;0.84;0.0
563;10;6;Badajoz;676376;6;898;554983;554994;293957;3599;6781;366560;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;142312;3;52.97;48.41;2.31;1.22;50.0
564;10;6;Badajoz;676376;6;898;554983;554994;293957;3599;6781;366560;PARTIDO POPULAR;PP;92742;2;52.97;31.55;2.31;1.22;33.33
565;10;6;Badajoz;676376;6;898;554983;554994;293957;3599;6781;366560;VOX;VOX;64016;1;52.97;21.78;2.31;1.22;16.67
566;10;6;Badajoz;676376;6;898;554983;554994;293957;3599;6781;366560;UNIDAS PODEMOS;PODEMOS-IU;33971;0;52.97;11.56;2.31;1.22;0.0
567;10;6;Badajoz;676376;6;898;554983;554994;293957;3599;6781;366560;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;29520;0;52.97;10.04;2.31;1.22;0.0
568;10;6;Badajoz;676376;6;898;554983;554994;293957;3599;6781;366560;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;2400;0;52.97;0.82;2.31;1.22;0.0
569;10;6;Badajoz;676376;6;898;554983;554994;293957;3599;6781;366560;POR UN MUNDO MÁS JUSTO;PUM+J;925;0;52.97;0.31;2.31;1.22;0.0
570;10;6;Badajoz;676376;6;898;554983;554994;293957;3599;6781;366560;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;674;0;52.97;0.23;2.31;1.22;0.0
571;10;10;Cáceres;396487;4;513;344436;344445;180288;1894;4364;221363;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;85135;2;52.34;47.22;2.42;1.05;50.0
572;10;10;Cáceres;396487;4;513;344436;344445;180288;1894;4364;221363;PARTIDO POPULAR;PP;61527;1;52.34;34.13;2.42;1.05;25.0
573;10;10;Cáceres;396487;4;513;344436;344445;180288;1894;4364;221363;VOX;VOX;35807;1;52.34;19.86;2.42;1.05;25.0
574;10;10;Cáceres;396487;4;513;344436;344445;180288;1894;4364;221363;UNIDAS PODEMOS;PODEMOS-IU;20101;0;52.34;11.15;2.42;1.05;0.0
575;10;10;Cáceres;396487;4;513;344436;344445;180288;1894;4364;221363;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;15533;0;52.34;8.62;2.42;1.05;0.0
576;10;10;Cáceres;396487;4;513;344436;344445;180288;1894;4364;221363;EXTREMADURA UNIDA;EXTREMADURA UNIDA;1347;0;52.34;0.75;2.42;1.05;0.0
577;10;10;Cáceres;396487;4;513;344436;344445;180288;1894;4364;221363;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1276;0;52.34;0.71;2.42;1.05;0.0
578;10;10;Cáceres;396487;4;513;344436;344445;180288;1894;4364;221363;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;342;0;52.34;0.19;2.42;1.05;0.0
579;10;10;Cáceres;396487;4;513;344436;344445;180288;1894;4364;221363;POR UN MUNDO MÁS JUSTO;PUM+J;295;0;52.34;0.16;2.42;1.05;0.0
589;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;PARTIDO POPULAR;PP;187127;3;45.05;38.19;1.44;1.49;37.5
590;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;PSdeG-PSOE;184178;3;45.05;37.58;1.44;1.49;37.5
591;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;EN COMÚN-UNIDAS PODEMOS;PODEMOS-EU;77069;1;45.05;15.73;1.44;1.49;12.5
